path,relative_path,group,filename,extension,width,height,orientation,megapixels,entropy,contrast,luminance,bytes
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2327.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2327.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2327.JPG,.jpg,6000,4000,landscape,24.0,7.745,69.594,144.751,11075677
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2335.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2335.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2335.JPG,.jpg,6000,4000,landscape,24.0,7.792,72.116,126.306,11548716
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2344.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2344.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2344.JPG,.jpg,6000,4000,landscape,24.0,7.709,65.215,100.338,10848050
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2345.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2345.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2345.JPG,.jpg,6000,4000,landscape,24.0,7.761,71.114,142.931,11462651
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2346.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2346.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2346.JPG,.jpg,6000,4000,landscape,24.0,7.754,67.949,111.619,10804510
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2356.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2356.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2356.JPG,.jpg,6000,4000,landscape,24.0,7.611,72.355,101.186,9953177
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2359.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2359.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2359.JPG,.jpg,6000,4000,landscape,24.0,7.787,71.227,105.362,11847915
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2383.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2383.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2383.JPG,.jpg,6000,4000,landscape,24.0,7.756,69.746,116.455,11632212
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2384.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2384.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2384.JPG,.jpg,6000,4000,landscape,24.0,7.748,69.976,141.341,11565633
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2524.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2524.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2524.JPG,.jpg,6000,4000,landscape,24.0,7.553,83.451,134.233,11382891
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2527.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2527.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2527.JPG,.jpg,6000,4000,landscape,24.0,7.781,70.07,120.714,13214699
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2529.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2529.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2529.JPG,.jpg,6000,4000,landscape,24.0,7.76,62.15,137.909,13136566
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2530.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2530.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2530.JPG,.jpg,6000,4000,landscape,24.0,7.749,61.627,134.047,13024776
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2531.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2531.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2531.JPG,.jpg,6000,4000,landscape,24.0,7.783,74.903,124.547,12393323
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2536.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2536.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2536.JPG,.jpg,6000,4000,landscape,24.0,7.686,74.072,108.334,12775298
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2552.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2552.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2552.JPG,.jpg,6000,4000,landscape,24.0,7.67,73.135,121.532,12736637
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2568.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2568.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2568.JPG,.jpg,6000,4000,landscape,24.0,7.719,73.041,108.361,12542531
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2569.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2569.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2569.JPG,.jpg,6000,4000,landscape,24.0,7.76,70.408,103.062,12545133
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2570.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2570.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2570.JPG,.jpg,6000,4000,landscape,24.0,7.704,76.197,135.208,11225219
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2571.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2571.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2571.JPG,.jpg,6000,4000,landscape,24.0,7.755,70.908,109.802,12747460
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2573.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2573.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2573.JPG,.jpg,6000,4000,landscape,24.0,7.798,69.48,116.408,12742183
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2577.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2577.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2577.JPG,.jpg,6000,4000,landscape,24.0,7.555,76.347,124.467,11438423
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2580.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2580.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2580.JPG,.jpg,6000,4000,landscape,24.0,7.695,66.128,125.02,11948316
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2581.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2581.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2581.JPG,.jpg,6000,4000,landscape,24.0,7.835,66.812,125.153,12808257
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2583.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2583.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2583.JPG,.jpg,6000,4000,landscape,24.0,7.861,69.311,134.122,12685941
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2586.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2586.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2586.JPG,.jpg,6000,4000,landscape,24.0,7.611,65.6,89.015,12933881
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2587.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2587.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2587.JPG,.jpg,6000,4000,landscape,24.0,7.646,66.439,92.742,12838382
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2600.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2600.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2600.JPG,.jpg,6000,4000,landscape,24.0,7.222,57.782,71.274,12626913
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2601.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2601.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2601.JPG,.jpg,6000,4000,landscape,24.0,7.517,66.496,91.022,12590619
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2602.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2602.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2602.JPG,.jpg,6000,4000,landscape,24.0,7.205,62.549,70.838,12009174
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2604.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2604.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2604.JPG,.jpg,4000,6000,portrait,24.0,7.836,61.307,123.299,13504172
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2605.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2605.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2605.JPG,.jpg,4000,6000,portrait,24.0,7.819,60.202,124.048,13510100
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2606.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2606.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2606.JPG,.jpg,6000,4000,landscape,24.0,7.011,46.483,60.257,12350363
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2610.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2610.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2610.JPG,.jpg,6000,4000,landscape,24.0,7.433,66.092,96.422,11990818
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2614.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2614.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2614.JPG,.jpg,6000,4000,landscape,24.0,7.448,63.67,82.145,12250284
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2615.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2615.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2615.JPG,.jpg,6000,4000,landscape,24.0,7.865,68.576,131.511,12790981
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2619.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2619.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2619.JPG,.jpg,6000,4000,landscape,24.0,7.847,69.185,129.614,12827331
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2632.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2632.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2632.JPG,.jpg,6000,4000,landscape,24.0,6.742,47.142,57.882,12119953
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2639.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2639.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2639.JPG,.jpg,6000,4000,landscape,24.0,7.563,64.28,98.944,12618728
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2646.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2646.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2646.JPG,.jpg,6000,4000,landscape,24.0,7.229,69.709,86.388,12113357
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2651.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2651.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2651.JPG,.jpg,6000,4000,landscape,24.0,7.387,67.272,108.646,12099009
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2652.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2652.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2652.JPG,.jpg,6000,4000,landscape,24.0,7.091,55.302,125.13,11889661
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2653.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2653.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2653.JPG,.jpg,6000,4000,landscape,24.0,7.417,64.646,118.768,11851545
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2657.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2657.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2657.JPG,.jpg,6000,4000,landscape,24.0,7.868,66.534,118.169,13092652
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2658.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2658.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2658.JPG,.jpg,6000,4000,landscape,24.0,7.873,67.426,116.091,13105300
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2659.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2659.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2659.JPG,.jpg,6000,4000,landscape,24.0,7.674,74.838,106.109,12418508
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2660.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2660.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2660.JPG,.jpg,6000,4000,landscape,24.0,7.583,68.737,92.973,12751915
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2661.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2661.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2661.JPG,.jpg,6000,4000,landscape,24.0,7.591,62.717,84.076,13250514
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2662.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2662.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2662.JPG,.jpg,6000,4000,landscape,24.0,7.806,66.15,121.963,13002288
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2663.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2663.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2663.JPG,.jpg,6000,4000,landscape,24.0,7.758,64.677,106.319,13109239
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2664.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2664.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2664.JPG,.jpg,6000,4000,landscape,24.0,7.761,64.069,106.312,13307056
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2665.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2665.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2665.JPG,.jpg,4000,6000,portrait,24.0,7.593,59.177,83.887,13410141
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2666.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2666.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2666.JPG,.jpg,6000,4000,landscape,24.0,7.556,61.294,98.217,12560261
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2667.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2667.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2667.JPG,.jpg,6000,4000,landscape,24.0,6.593,39.763,43.528,12215765
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2668.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2668.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2668.JPG,.jpg,6000,4000,landscape,24.0,7.298,57.454,98.735,12141997
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2669.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2669.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2669.JPG,.jpg,6000,4000,landscape,24.0,7.737,65.696,101.316,12978488
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2670.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2670.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2670.JPG,.jpg,6000,4000,landscape,24.0,7.463,64.993,89.068,12290255
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2671.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2671.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2671.JPG,.jpg,6000,4000,landscape,24.0,7.383,61.523,79.973,12320626
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2674.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2674.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2674.JPG,.jpg,6000,4000,landscape,24.0,7.197,57.47,71.69,12467304
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2676.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2676.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2676.JPG,.jpg,6000,4000,landscape,24.0,6.952,54.648,60.246,12421181
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2678.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2678.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2678.JPG,.jpg,6000,4000,landscape,24.0,7.381,60.212,102.149,12128159
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2679.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2679.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2679.JPG,.jpg,6000,4000,landscape,24.0,7.345,45.885,116.306,12511145
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2681.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2681.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2681.JPG,.jpg,6000,4000,landscape,24.0,6.894,56.864,75.279,12242753
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2682.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2682.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2682.JPG,.jpg,6000,4000,landscape,24.0,7.852,71.371,134.274,12515786
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2683.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2683.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2683.JPG,.jpg,6000,4000,landscape,24.0,7.624,63.627,134.76,11567697
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2684.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2684.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2684.JPG,.jpg,6000,4000,landscape,24.0,7.418,76.248,107.85,11259351
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2687.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2687.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2687.JPG,.jpg,6000,4000,landscape,24.0,7.495,66.671,144.728,11283550
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2688.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2688.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2688.JPG,.jpg,6000,4000,landscape,24.0,7.469,63.966,132.349,11816140
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2695.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2695.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2695.JPG,.jpg,6000,4000,landscape,24.0,7.768,65.59,99.36,13356848
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2696.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2696.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2696.JPG,.jpg,4000,6000,portrait,24.0,7.555,55.582,80.571,13821402
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2697.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2697.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2697.JPG,.jpg,4000,6000,portrait,24.0,7.564,56.738,81.379,13602589
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2698.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2698.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2698.JPG,.jpg,4000,6000,portrait,24.0,7.527,52.92,82.605,13663486
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2699.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2699.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2699.JPG,.jpg,4000,6000,portrait,24.0,7.48,50.134,82.244,13417584
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2700.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2700.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2700.JPG,.jpg,4000,6000,portrait,24.0,7.467,48.809,81.925,13736914
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2701.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2701.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2701.JPG,.jpg,4000,6000,portrait,24.0,7.465,48.663,81.554,13435700
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2702.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2702.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2702.JPG,.jpg,4000,6000,portrait,24.0,7.446,48.075,82.965,13615773
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2703.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2703.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2703.JPG,.jpg,6000,4000,landscape,24.0,7.523,49.92,93.66,13730472
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2704.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2704.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2704.JPG,.jpg,6000,4000,landscape,24.0,7.611,53.219,94.303,13619753
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\단체사진\DSC_2705.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/단체사진/DSC_2705.JPG,2025 / 유스비전투어 / 준식카메라 / 단체사진,DSC_2705.JPG,.jpg,4000,6000,portrait,24.0,7.435,51.79,73.684,13813078
